anno,settimana,luogo,tipo_valore,id_valore,orizzonte,valore,target
2025,1,IT,quantile,0.2,2,4.6577,ILI+_FLU_A
2025,1,IT,quantile,0.2,3,4.9648,ILI+_FLU_A
2025,1,IT,quantile,0.2,4,4.8668,ILI+_FLU_A
2025,1,IT,quantile,0.25,-1,2.5395,ILI+_FLU_A
2025,1,IT,quantile,0.25,0,3.3083,ILI+_FLU_A
2025,1,IT,quantile,0.25,1,4.0892,ILI+_FLU_A
2025,1,IT,quantile,0.25,2,4.7528,ILI+_FLU_A
2025,1,IT,quantile,0.25,3,5.1331,ILI+_FLU_A
2025,1,IT,quantile,0.25,4,5.0644,ILI+_FLU_A
2025,1,IT,quantile,0.3,-1,2.5554,ILI+_FLU_A
2025,1,IT,quantile,0.3,0,3.3371,ILI+_FLU_A
2025,1,IT,quantile,0.3,1,4.1335,ILI+_FLU_A
2025,1,IT,quantile,0.3,2,4.8369,ILI+_FLU_A
2025,1,IT,quantile,0.3,3,5.2646,ILI+_FLU_A
2025,1,IT,quantile,0.3,4,5.2575,ILI+_FLU_A
2025,1,IT,quantile,0.35,-1,2.5678,ILI+_FLU_A
2025,1,IT,quantile,0.35,0,3.3694,ILI+_FLU_A
2025,1,IT,quantile,0.35,1,4.1833,ILI+_FLU_A
2025,1,IT,quantile,0.35,2,4.9016,ILI+_FLU_A
2025,1,IT,quantile,0.35,3,5.378,ILI+_FLU_A
2025,1,IT,quantile,0.35,4,5.4227,ILI+_FLU_A
2025,1,IT,quantile,0.4,-1,2.5786,ILI+_FLU_A
2025,1,IT,quantile,0.4,0,3.3978,ILI+_FLU_A
2025,1,IT,quantile,0.4,1,4.239,ILI+_FLU_A
2025,1,IT,quantile,0.4,2,4.9957,ILI+_FLU_A
2025,1,IT,quantile,0.4,3,5.5122,ILI+_FLU_A
2025,1,IT,quantile,0.4,4,5.5899,ILI+_FLU_A
2025,1,IT,quantile,0.45,-1,2.5892,ILI+_FLU_A
2025,1,IT,quantile,0.45,0,3.4262,ILI+_FLU_A
2025,1,IT,quantile,0.45,1,4.3031,ILI+_FLU_A
2025,1,IT,quantile,0.45,2,5.1048,ILI+_FLU_A
2025,1,IT,quantile,0.45,3,5.6271,ILI+_FLU_A
2025,1,IT,quantile,0.45,4,5.7438,ILI+_FLU_A
2025,1,IT,quantile,0.5,-1,2.6019,ILI+_FLU_A
2025,1,IT,quantile,0.5,0,3.4531,ILI+_FLU_A
2025,1,IT,quantile,0.5,1,4.3633,ILI+_FLU_A
2025,1,IT,quantile,0.5,2,5.1842,ILI+_FLU_A
2025,1,IT,quantile,0.5,3,5.7262,ILI+_FLU_A
2025,1,IT,quantile,0.5,4,5.8839,ILI+_FLU_A
2025,1,IT,quantile,0.55,-1,2.6146,ILI+_FLU_A
2025,1,IT,quantile,0.55,0,3.4869,ILI+_FLU_A
2025,1,IT,quantile,0.55,1,4.424,ILI+_FLU_A
2025,1,IT,quantile,0.55,2,5.2693,ILI+_FLU_A
2025,1,IT,quantile,0.55,3,5.8499,ILI+_FLU_A
2025,1,IT,quantile,0.55,4,6.0263,ILI+_FLU_A
2025,1,IT,quantile,0.6,-1,2.6286,ILI+_FLU_A
2025,1,IT,quantile,0.6,0,3.5229,ILI+_FLU_A
2025,1,IT,quantile,0.6,1,4.4787,ILI+_FLU_A
2025,1,IT,quantile,0.6,2,5.3603,ILI+_FLU_A
2025,1,IT,quantile,0.6,3,5.9693,ILI+_FLU_A
2025,1,IT,quantile,0.6,4,6.225,ILI+_FLU_A
2025,1,IT,quantile,0.65,-1,2.6554,ILI+_FLU_A
2025,1,IT,quantile,0.65,0,3.5653,ILI+_FLU_A
2025,1,IT,quantile,0.65,1,4.5479,ILI+_FLU_A
2025,1,IT,quantile,0.65,2,5.445,ILI+_FLU_A
2025,1,IT,quantile,0.65,3,6.0982,ILI+_FLU_A
2025,1,IT,quantile,0.65,4,6.4507,ILI+_FLU_A
2025,1,IT,quantile,0.7,-1,2.6825,ILI+_FLU_A
2025,1,IT,quantile,0.7,0,3.6184,ILI+_FLU_A
2025,1,IT,quantile,0.7,1,4.6121,ILI+_FLU_A
2025,1,IT,quantile,0.7,2,5.5384,ILI+_FLU_A
2025,1,IT,quantile,0.7,3,6.2409,ILI+_FLU_A
2025,1,IT,quantile,0.7,4,6.6384,ILI+_FLU_A
2025,1,IT,quantile,0.75,-1,2.7111,ILI+_FLU_A
2025,1,IT,quantile,0.75,0,3.6892,ILI+_FLU_A
2025,1,IT,quantile,0.75,1,4.7117,ILI+_FLU_A
2025,1,IT,quantile,0.75,2,5.634,ILI+_FLU_A
2025,1,IT,quantile,0.75,3,6.3775,ILI+_FLU_A
2025,1,IT,quantile,0.75,4,6.8205,ILI+_FLU_A
2025,1,IT,quantile,0.8,-1,2.7698,ILI+_FLU_A
2025,1,IT,quantile,0.8,0,3.7615,ILI+_FLU_A
2025,1,IT,quantile,0.8,1,4.8234,ILI+_FLU_A
2025,1,IT,quantile,0.8,2,5.758,ILI+_FLU_A
2025,1,IT,quantile,0.8,3,6.5387,ILI+_FLU_A
2025,1,IT,quantile,0.8,4,7.0261,ILI+_FLU_A
2025,1,IT,quantile,0.85,-1,2.8437,ILI+_FLU_A
2025,1,IT,quantile,0.85,0,3.8647,ILI+_FLU_A
2025,1,IT,quantile,0.85,1,4.9333,ILI+_FLU_A
2025,1,IT,quantile,0.85,2,5.9418,ILI+_FLU_A
2025,1,IT,quantile,0.85,3,6.7492,ILI+_FLU_A
2025,1,IT,quantile,0.85,4,7.2684,ILI+_FLU_A
2025,1,IT,quantile,0.9,-1,2.8792,ILI+_FLU_A
2025,1,IT,quantile,0.9,0,3.9328,ILI+_FLU_A
2025,1,IT,quantile,0.9,1,5.0409,ILI+_FLU_A
2025,1,IT,quantile,0.9,2,6.1491,ILI+_FLU_A
2025,1,IT,quantile,0.9,3,6.9996,ILI+_FLU_A
2025,1,IT,quantile,0.9,4,7.5565,ILI+_FLU_A
2025,1,IT,quantile,0.95,-1,2.8999,ILI+_FLU_A
2025,1,IT,quantile,0.95,0,4.0031,ILI+_FLU_A
2025,1,IT,quantile,0.95,1,5.2389,ILI+_FLU_A
2025,1,IT,quantile,0.95,2,6.4213,ILI+_FLU_A
2025,1,IT,quantile,0.95,3,7.4034,ILI+_FLU_A
2025,1,IT,quantile,0.95,4,8.1627,ILI+_FLU_A
2025,1,IT,quantile,0.975,-1,2.9048,ILI+_FLU_A
2025,1,IT,quantile,0.975,0,4.0633,ILI+_FLU_A
2025,1,IT,quantile,0.975,1,5.3782,ILI+_FLU_A
2025,1,IT,quantile,0.975,2,6.7371,ILI+_FLU_A
2025,1,IT,quantile,0.975,3,7.8836,ILI+_FLU_A
2025,1,IT,quantile,0.975,4,8.5613,ILI+_FLU_A
2025,1,IT,quantile,0.99,-1,2.9061,ILI+_FLU_A
2025,1,IT,quantile,0.99,0,4.1056,ILI+_FLU_A
2025,1,IT,quantile,0.99,1,5.5142,ILI+_FLU_A
2025,1,IT,quantile,0.99,2,6.9903,ILI+_FLU_A
2025,1,IT,quantile,0.99,3,8.2977,ILI+_FLU_A
2025,1,IT,quantile,0.99,4,9.1023,ILI+_FLU_A
